iter	Logloss
220	0.0844845046
221	0.08401907253
222	0.08364975863
223	0.0832486119
224	0.08270292313
225	0.08232705439
226	0.08187920338
227	0.08137210565
228	0.08102882805
229	0.08046660851
230	0.08001420768
231	0.07966407774
232	0.07919218997
233	0.07885165546
234	0.07857011764
235	0.07817569014
236	0.07772932657
237	0.07727935861
238	0.07686508703
239	0.07645593143
240	0.07601856889
241	0.075536904
242	0.07516918834
243	0.07484984507
244	0.07452586226
245	0.07421587324
246	0.07379521494
247	0.07349714761
248	0.07315405729
249	0.07278911619
250	0.07241195472
251	0.07212642265
252	0.07184004048
253	0.07153427226
254	0.07112526275
255	0.07075242758
256	0.0704031341
257	0.07006442716
258	0.06968260315
259	0.06943082364
260	0.06925784617
261	0.06894472373
262	0.06868463015
263	0.06844095876
264	0.06823974029
265	0.06796174521
266	0.06756842631
267	0.06716445931
268	0.06687228821
269	0.06650396117
270	0.06620461867
271	0.06586412087
272	0.06558453616
273	0.06534139003
274	0.06501725793
275	0.06477896261
276	0.06450694134
277	0.06411800452
278	0.06386676567
279	0.06359281914
280	0.06332250206
281	0.06305462478
282	0.06269812561
283	0.06237070453
284	0.06216872211
285	0.06197413915
286	0.06172130164
287	0.06145089515
288	0.06123955257
289	0.06098575917
290	0.06066247591
291	0.06034316725
292	0.06010473343
293	0.05979742162
294	0.05958748863
295	0.05947206747
296	0.05921625444
297	0.05897025046
298	0.0587170575
299	0.05860596852
300	0.05831142124
301	0.05802983228
302	0.05769287548
303	0.0574161805
304	0.05716620911
305	0.05694536604
306	0.05658351681
307	0.05629355606
308	0.05604336907
309	0.05586888152
310	0.05559675296
311	0.05525030771
312	0.0550592862
313	0.05480460832
314	0.05464833557
315	0.0543584696
316	0.05411598661
317	0.05392494568
318	0.05368361357
319	0.05351397365
320	0.0533278355
321	0.05309076642
322	0.05279795246
323	0.05263885634
324	0.05236275261
325	0.05214620367
326	0.05202730554
327	0.05184063627
328	0.05162197512
329	0.05137862927
330	0.05118465833
331	0.05096346106
332	0.05078669411
333	0.05053201891
334	0.05036319788
335	0.05020201625
336	0.05003234591
337	0.04993203687
338	0.04972339802
339	0.04952795277
340	0.04940079185
341	0.04923772106
342	0.04905324475
343	0.04882249357
344	0.04863738237
345	0.04847821988
346	0.04830856185
347	0.04814431073
348	0.04801148477
349	0.04786521251
350	0.04765810683
351	0.04748533137
352	0.04731186552
353	0.04719848046
354	0.04702588065
355	0.04681288231
356	0.04656279521
357	0.04630056469
358	0.04616417013
359	0.04599618936
360	0.04577061055
361	0.04560135118
362	0.04538284834
363	0.04522849091
364	0.0450743597
365	0.04487031941
366	0.04476426418
367	0.04462948219
368	0.04444754127
369	0.04425026144
370	0.04415732195
371	0.04393213218
372	0.04374551735
373	0.04354126143
374	0.04338824506
375	0.04325211485
376	0.04316213118
377	0.04297078848
378	0.04285432893
379	0.04264375343
380	0.04252000381
381	0.04232412586
382	0.04217633596
383	0.04211227979
384	0.04199611952
385	0.04191056893
386	0.0417673567
387	0.04162880066
388	0.04152186543
389	0.04135861763
390	0.0412315583
391	0.04108764697
392	0.04097936784
393	0.04078595845
394	0.04062515317
395	0.0404862483
396	0.04037875853
397	0.04022143786
398	0.04006375273
399	0.03996893464
400	0.0398831727
401	0.03978478953
402	0.03964828351
403	0.03947160115
404	0.03935753924
405	0.03922527049
406	0.03909651946
407	0.03897365295
408	0.0388732096
409	0.03876915247
410	0.03860083642
411	0.0384706968
412	0.03834527804
413	0.03823160272
414	0.03814427571
415	0.03799042156
416	0.03791043026
417	0.03772444759
418	0.03763707314
419	0.03751887411
420	0.03739346827
421	0.03727734344
422	0.03718967385
423	0.03704875929
424	0.03690804508
425	0.03680670578
426	0.03672857355
427	0.0366020029
428	0.03650764594
429	0.03645816316
430	0.03633991501
431	0.03625021517
432	0.03615818662
433	0.03609320464
434	0.03599928393
435	0.03589228676
436	0.0358479712
437	0.03571932469
438	0.0356226863
439	0.03551024339
440	0.03539226306
441	0.03523495665
442	0.03517125888
443	0.03502079715
444	0.03490894651
445	0.03482182379
446	0.03478967134
447	0.03464951603
448	0.03457510344
449	0.03448931212
450	0.03433506216
451	0.03422035138
452	0.03416343361
453	0.03406702636
454	0.03400057109
455	0.03388241056
456	0.03376585319
457	0.03360457947
458	0.03350317995
459	0.03340132095
460	0.03328860115
461	0.03315403304
462	0.03304755235
463	0.03297243893
464	0.03289737157
465	0.03280636474
466	0.03272669448
467	0.03265571914
468	0.03258985238
469	0.03249677462
470	0.03238710568
471	0.03231564147
472	0.03221425266
473	0.03213687087
474	0.03201560219
475	0.03192858671
476	0.03188446676
477	0.03179437229
478	0.03169266992
479	0.03162882066
480	0.03153508996
481	0.03142555004
482	0.03131837196
483	0.03125142557
484	0.03116509731
485	0.03107649831
486	0.03096426358
487	0.03088251989
488	0.03079599114
489	0.03068290145
490	0.03061452498
491	0.03050453945
492	0.03041975565
493	0.03035163954
494	0.03025548439
495	0.03014534383
496	0.03005873463
497	0.02996941161
498	0.02988057576
499	0.02976097718
500	0.02968382994
501	0.02958461864
502	0.02948413138
503	0.02941133188
504	0.02934425868
505	0.02925854544
506	0.02914876
507	0.02908982528
508	0.02898329573
509	0.02894957154
510	0.02887871279
511	0.02882249769
512	0.02871188908
513	0.02867094022
514	0.02861530253
515	0.02852282938
516	0.02845527356
517	0.02838418666
518	0.02826610373
519	0.0282092711
520	0.028139943
521	0.02808130261
522	0.02800437653
523	0.02791102003
524	0.02788269971
525	0.02777951671
526	0.02771154189
527	0.02765356327
528	0.02757258494
529	0.02753532375
530	0.02742660807
531	0.02733811209
532	0.0272732788
533	0.02720559776
534	0.02713901362
535	0.0270434927
536	0.02694022586
537	0.02686162002
538	0.02677835966
539	0.02675444637
540	0.02668863404
541	0.02661747105
542	0.02655912551
543	0.02646510203
544	0.02638586507
545	0.02629383635
546	0.0262505486
547	0.02616318182
548	0.02609234278
549	0.02601569969
550	0.02596840883
551	0.02589219851
552	0.02581747889
553	0.0257226576
554	0.0257053122
555	0.0256447973
556	0.02558724082
557	0.02552268531
558	0.02545382909
559	0.02537403271
560	0.02532157059
561	0.0252456436
562	0.0251979225
563	0.02513254025
564	0.02507516435
565	0.02501004008
566	0.02495622137
567	0.02489364075
568	0.02479188153
569	0.0247222941
570	0.02469238873
571	0.02463482333
572	0.02456332547
573	0.02448127541
574	0.0244471564
575	0.02438590737
576	0.02433700658
577	0.024253762
578	0.02421860376
579	0.02415250529
580	0.02408752278
581	0.02402987757
582	0.02396983198
583	0.02392876393
584	0.02388031161
585	0.02387302114
586	0.0237931038
587	0.02377196516
588	0.02368841716
589	0.02363459306
590	0.02360481533
591	0.02353343546
592	0.02347515147
593	0.02342824375
594	0.02337972696
595	0.02333521149
596	0.02328231248
597	0.02319675536
598	0.02314999419
599	0.02308700993
600	0.02301906703
601	0.02294443803
602	0.02289730237
603	0.02284500192
604	0.02283063304
605	0.02275140177
606	0.02269564721
607	0.02263130368
608	0.02260758085
609	0.02255288714
610	0.02250127847
611	0.02244751173
612	0.02240039237
613	0.02233561672
614	0.02226628502
615	0.02222392286
616	0.0221534112
617	0.02210417586
618	0.02205098587
619	0.02200384608
620	0.0219655872
621	0.02190299898
622	0.02184335979
623	0.02177819308
624	0.02172855554
625	0.02166782666
626	0.02163492893
627	0.02156802033
628	0.02153875637
629	0.0214937689
630	0.02141588381
631	0.02136028611
632	0.02131183693
633	0.02126032548
634	0.02123281026
635	0.02119335166
636	0.02114882872
637	0.02110838902
638	0.02105310962
639	0.02101408832
640	0.02096901051
641	0.02093568104
642	0.02089107113
643	0.0208547544
644	0.0207944177
645	0.02074142648
646	0.02068212306
647	0.02062141634
648	0.02056158884
649	0.02052552993
650	0.02046613767
651	0.02041806839
652	0.02035987551
653	0.02032108951
654	0.02028845337
655	0.02022968565
656	0.02019001419
657	0.02015300429
658	0.02010564339
659	0.0200658601
660	0.02002447312
661	0.01997411233
662	0.01992529847
663	0.0198702002
664	0.01982157163
665	0.01977001125
666	0.01974245611
667	0.01970400605
668	0.01969655322
669	0.01965727749
670	0.01959719198
671	0.01953967314
672	0.01951057044
673	0.01947695562
674	0.0194529398
675	0.01943400287
676	0.01938591054
677	0.01935026019
678	0.01928431544
679	0.01923287941
680	0.01917992531
681	0.01914179289
682	0.01909826372
683	0.01904365998
684	0.01899452935
685	0.01897695393
686	0.01894411874
687	0.01893223116
688	0.01888647188
689	0.0188490229
690	0.01883328635
691	0.01879755582
692	0.01875086293
693	0.01872748044
694	0.01869250729
695	0.01864925637
696	0.01859924979
697	0.01855998221
698	0.01851168407
699	0.01847147967
700	0.01844407138
701	0.01840801975
702	0.01836628499
703	0.01833878133
704	0.01831741461
705	0.01828409367
706	0.01824651215
707	0.01820409983
708	0.0181486408
709	0.01809702003
710	0.01808167263
711	0.01805842008
712	0.01803097528
713	0.01798906557
714	0.01794175672
715	0.01789391328
716	0.01786535178
717	0.01782544529
718	0.01778543003
719	0.01773648606
720	0.01768909352
721	0.017630834
722	0.01756542147
723	0.01752376291
724	0.01748379761
725	0.01743260491
726	0.01738360234
727	0.01734543614
728	0.01731762017
729	0.01729597684
730	0.01726341602
731	0.01722410377
732	0.01719930895
733	0.01718941004
734	0.01716090625
735	0.01712086616
736	0.01709845586
737	0.01704686153
738	0.01700886785
739	0.01697034991
740	0.01693847042
741	0.01690653767
742	0.01688454195
743	0.01686496239
744	0.01684261895
745	0.01679915434
746	0.01676974637
747	0.0167419014
748	0.01669058505
749	0.01666491791
750	0.01665121683
751	0.01661536318
752	0.01657917113
753	0.01654790272
754	0.01652249383
755	0.01650093364
756	0.01647168097
757	0.01643633257
758	0.01641761938
759	0.01639752271
760	0.0163928646
761	0.01637351321
762	0.01633573342
763	0.0162877988
764	0.01625425377
765	0.01622159772
766	0.01617966102
767	0.01614384974
768	0.01614188999
769	0.01612128997
770	0.01611121242
771	0.0160820501
772	0.01603730036
773	0.01599547064
774	0.01594759485
775	0.01591613241
776	0.01588479571
777	0.01586204261
778	0.0158251359
779	0.0158000923
780	0.0157627
781	0.01574034686
782	0.01572000397
783	0.01569634744
784	0.01567160893
785	0.01563521242
786	0.01559973171
787	0.01556703374
788	0.01552910798
789	0.01549419441
790	0.0154833857
791	0.01546991332
792	0.01544978164
793	0.01543471329
794	0.01538491564
795	0.01535177079
796	0.01532262245
797	0.01529908216
798	0.01528398335
799	0.01523229307
800	0.01519231556
801	0.01515442194
802	0.01510969977
803	0.01507741874
804	0.01505258308
805	0.01503582137
806	0.01498562833
807	0.01495972544
808	0.01494325749
809	0.01492709452
810	0.01489880004
811	0.01487513493
812	0.01484916633
813	0.01483500241
814	0.01481662066
815	0.01479180987
816	0.01477473541
817	0.01475726004
818	0.01472552173
819	0.01471830911
820	0.01468316575
821	0.01464978094
822	0.01461947415
823	0.01459995676
824	0.0145731513
825	0.01455304107
826	0.01453798623
827	0.01451313367
828	0.01446562762
829	0.01442939626
830	0.01441182505
831	0.01439900733
832	0.01437582866
833	0.01434912357
834	0.01432629938
835	0.0142855513
836	0.01425787547
837	0.01421777595
838	0.01418688932
839	0.01415830332
840	0.01414952687
841	0.01411748063
842	0.01408817238
843	0.01405906429
844	0.01403304624
845	0.01401232037
846	0.01399195958
847	0.01398173999
848	0.01394684573
849	0.01391647126
850	0.01387175266
851	0.01383178853
852	0.01378726166
853	0.01376393734
854	0.01372908363
855	0.01370404686
856	0.01367224792
857	0.0136368448
858	0.01361007026
859	0.01358065733
860	0.01355716193
861	0.01353867116
862	0.01352501972
863	0.01349812489
864	0.01346195077
865	0.01345841438
866	0.01341350454
867	0.01337496432
868	0.01335602538
869	0.01333452053
870	0.0133123763
871	0.01328996957
872	0.01326559917
873	0.01323848295
874	0.01323141602
875	0.01320987587
876	0.01318982819
877	0.01315257024
878	0.01312120548
879	0.01308588674
880	0.01305848285
881	0.01303752494
882	0.01300074738
883	0.01298155841
884	0.01297597237
885	0.01297194372
886	0.01294841317
887	0.01291711972
888	0.0129008761
889	0.01288047367
890	0.01286600288
891	0.01282767196
892	0.01280299445
893	0.01280140897
894	0.01279818541
895	0.01278501057
896	0.01276714554
897	0.01274119801
898	0.01271091379
899	0.012690529
900	0.0126542117
901	0.01263140905
902	0.01260818442
903	0.01259027854
904	0.01257667172
905	0.01254402346
906	0.01251358231
907	0.01249172934
908	0.01248707846
909	0.01245971918
910	0.01243321271
911	0.01241677993
912	0.01239982275
913	0.01236663258
914	0.01233869768
915	0.01231783485
916	0.01229176671
917	0.01226470046
918	0.01223591409
919	0.01220335523
920	0.01216598255
921	0.01214925837
922	0.01213045004
923	0.01211619491
924	0.01209785024
925	0.01208028792
926	0.01205870284
927	0.01205675647
928	0.01203062805
929	0.01200672438
930	0.01198082718
931	0.01197856781
932	0.01196043807
933	0.01192931013
934	0.01190770407
935	0.01190462994
936	0.01187910661
937	0.0118637606
938	0.01184396545
939	0.01183978907
940	0.01181298143
941	0.0118110324
942	0.01179323866
943	0.01177239036
944	0.01176414606
945	0.01176204269
946	0.0117448563
947	0.0117430265
948	0.01174004473
949	0.01173467221
950	0.01170942768
951	0.01169300315
952	0.01168143127
953	0.01164886364
954	0.0116357849
955	0.01163098321
956	0.01160689349
957	0.01158524695
958	0.01158362752
959	0.01156442112
960	0.0115422861
961	0.01153194212
962	0.01150384599
963	0.01149077219
964	0.01146721331
965	0.01144162368
966	0.01141735621
967	0.01139639888
968	0.01137382296
969	0.01137210876
970	0.01134714021
971	0.01132532946
972	0.01129112065
973	0.0112751623
974	0.011249644
975	0.01122530378
976	0.01121995797
977	0.01120414676
978	0.01117583366
979	0.01115272345
980	0.01114418705
981	0.01112289385
982	0.01110140797
983	0.01107673711
984	0.01106406791
985	0.0110622034
986	0.01103883421
987	0.01101219063
988	0.01098974612
989	0.01097701139
990	0.01095031558
991	0.01094747127
992	0.01093154488
993	0.01091200139
994	0.01090966582
995	0.01088506904
996	0.01086157389
997	0.01083707852
998	0.01082917492
999	0.01082434139
